mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.0914969444274902,0.011477063572571125,0.06311626434326172,0.0014830839347436183,,2,2,500,"{'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 500}",0.9953560371517027,0.9646542827657378,0.999484004127967,0.9907120743034056,0.9953560371517027,0.9891124871001032,0.012540292169127986,10,0.9999677502579979,1.0,0.999935500515996,0.9999032507739938,0.9998710010319918,0.9999355005159959,4.560802252233958e-05
0.22257051467895508,0.00727651071981865,0.015998697280883788,0.0009903647612679604,,2,5,100,"{'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.9963880288957688,0.9613003095975232,0.9989680082559339,0.9901960784313726,0.9963880288957688,0.9886480908152734,0.013975774627228228,19,0.9998065015479877,1.0,0.9997420020639834,0.9997420020639836,0.9998065015479877,0.9998194014447884,9.479449468974349e-05
0.44866170883178713,0.010698129107874712,0.028069543838500976,0.0006550132145424264,,2,5,200,"{'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.9953560371517027,0.958204334365325,0.9984520123839009,0.9912280701754386,0.9958720330237358,0.9878224974200206,0.014989124999269613,54,0.9998065015479876,1.0,0.9997742518059856,0.9998387512899897,0.9998710010319918,0.9998581011351909,7.793502304950854e-05
1.112317180633545,0.009696839399214374,0.06137881278991699,0.001710589345208158,,2,5,500,"{'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 500}",0.9958720330237358,0.9649122807017544,0.9994840041279669,0.9907120743034056,0.9953560371517027,0.9892672858617132,0.012492642630448254,6,0.9998065015479876,1.0,0.9997742518059854,0.9998710010319916,0.9998710010319917,0.9998645510835912,7.739938080498222e-05
0.2233363628387451,0.0048169672890942036,0.016466474533081053,0.0012566293161388547,,2,10,100,"{'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 100}",0.9953560371517028,0.9695562435500517,0.9984520123839009,0.9901960784313725,0.9948400412796697,0.9896800825593395,0.010402149158599898,2,0.9990647574819401,0.9997742518059856,0.9987745098039216,0.9991937564499485,0.9992260061919505,0.9992066563467492,0.0003254508723308296
0.45712981224060056,0.0041485605468350025,0.028409576416015624,0.0005797530144386058,,2,10,200,"{'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 200}",0.9948400412796697,0.9633642930856553,0.9984520123839009,0.9901960784313725,0.9948400412796697,0.9883384932920537,0.012759191348912314,32,0.9992260061919505,0.9997420020639836,0.999000257997936,0.9990970072239422,0.9991615067079463,0.9992453560371517,0.00025928471674720914
1.1281057357788087,0.015324196407095064,0.06393876075744628,0.0020925921112599985,,2,10,500,"{'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 500}",0.9953560371517027,0.9628482972136223,0.9984520123839009,0.9896800825593396,0.9948400412796697,0.9882352941176471,0.013002276908368894,37,0.9993550051599588,0.9997742518059856,0.9990647574819402,0.9991615067079463,0.9992260061919503,0.9993163054695563,0.0002476309832359646
0.2225975513458252,0.0019009426689220244,0.016087770462036133,0.00020972667534894179,,4,2,100,"{'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.9953560371517027,0.9705882352941176,0.9984520123839009,0.9855521155830753,0.9948400412796697,0.9889576883384933,0.010146111212491595,13,0.9986455108359134,0.9995807533539731,0.9983552631578947,0.9984520123839009,0.998516511867905,0.9987100103199176,0.0004454668898305387
0.45371198654174805,0.006029068210911138,0.028148746490478514,0.0005717555429864636,,4,2,200,"{'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.9953560371517027,0.9636222910216717,0.9984520123839009,0.9876160990712073,0.9948400412796699,0.9879772961816304,0.012685105500518221,47,0.9986777605779154,0.9996130030959752,0.9985487616099071,0.9983552631578947,0.9984520123839009,0.9987293601651187,0.0004545269073129043
1.1334003925323486,0.02259273231600624,0.06839213371276856,0.003123756415094469,,4,2,500,"{'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 500}",0.9958720330237358,0.9592363261093911,0.9979360165118679,0.9886480908152736,0.9948400412796697,0.9873065015479876,0.014372499780023681,70,0.9987100103199175,0.999548503611971,0.9985487616099071,0.9982907636738907,0.9985810113519091,0.9987358101135191,0.0004285212910699457
