mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__penalty,param_model__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.02277350425720215,0.010116189192750737,0.006254339218139648,0.0019355814934767155,0.001,l2,lbfgs,"{'model__C': 0.001, 'model__penalty': 'l2', 'model__solver': 'lbfgs'}",0.9845201238390093,0.9623323013415893,0.9984520123839009,0.9927760577915377,0.9896800825593396,0.9855521155830754,0.012456785863369565,4,0.9844233746130031,0.9917440660474717,0.9831978844169247,0.9846813725490197,0.9840363777089782,0.9856166150670795,0.0031045632521138162
0.019366455078125,0.011928828412014512,0.0048558712005615234,0.0012285935027665197,0.01,l2,lbfgs,"{'model__C': 0.01, 'model__penalty': 'l2', 'model__solver': 'lbfgs'}",0.9948400412796697,0.9700722394220846,1.0,1.0,0.9958720330237358,0.9921568627450981,0.01124065948746344,2,0.9904863261093911,0.9974200206398349,0.9908410732714139,0.9915505675954592,0.9908088235294117,0.9922213622291022,0.002622473192753281
0.01260676383972168,0.0016934916322883695,0.006760597229003906,0.00114554265633472,0.1,l2,lbfgs,"{'model__C': 0.1, 'model__penalty': 'l2', 'model__solver': 'lbfgs'}",0.9969040247678018,0.9742002063983488,1.0,0.9979360165118679,0.9984520123839009,0.993498452012384,0.009700722394220844,1,0.994969040247678,0.9990970072239422,0.9941950464396284,0.9951947884416925,0.9935500515995872,0.9954011867905056,0.0019375198388738649
0.013488674163818359,0.0014973619198163,0.005184555053710937,0.0004934502187987407,1.0,l2,lbfgs,"{'model__C': 1, 'model__penalty': 'l2', 'model__solver': 'lbfgs'}",0.9901960784313725,0.9752321981424149,1.0,0.9850361197110423,0.9989680082559339,0.9898864809081527,0.009199209369686889,3,0.99703302373581,0.999451754385965,0.9960977812177503,0.9972587719298245,0.9952270381836946,0.9970136738906088,0.001416729367563876
0.017177629470825195,0.004310403156481381,0.004706096649169922,0.0003126262525243723,10.0,l2,lbfgs,"{'model__C': 10, 'model__penalty': 'l2', 'model__solver': 'lbfgs'}",0.9798761609907121,0.976780185758514,0.9994840041279669,0.9649122807017544,1.0,0.9842105263157894,0.013630888239960032,5,0.9989035087719298,0.9999032507739938,0.998032765737874,0.9994195046439628,0.9975490196078431,0.9987616099071207,0.0008669364104085422
0.014339828491210937,0.0032009356830259342,0.00440068244934082,0.0003802062927341808,100.0,l2,lbfgs,"{'model__C': 100, 'model__penalty': 'l2', 'model__solver': 'lbfgs'}",0.977296181630547,0.9742002063983488,0.9989680082559339,0.9638802889576883,1.0,0.9828689370485035,0.014278828116762003,6,0.9998065015479876,1.0,0.9992260061919505,1.0,0.9987100103199175,0.999548503611971,0.000506228505426938
